vehicle_id,exception_type,trip_id,location_id,schedule_date,exception_count,driver_name,
28193,9,1213121,926118,21/03/2026 14:52,2,Manikya Bali,
28193,10,1213121,926118,21/03/2026 14:52,1,Dhanuk Krishnamurthy,
28194,15,1205480,888426,21/03/2026 08:59,1,Anvi Sant,
28194,10,1217021,919308,21/03/2026 20:22,1,Nitara Khare,
28195,24,1211759,921449,21/03/2026 13:41,1,Onkar Lala,
28195,10,1217272,859282,21/03/2026 21:55,1,Anya Seshadri,
28195,15,1217272,859282,21/03/2026 21:55,1,Yasmin Chauhan,
28196,15,1216011,881575,21/03/2026 17:24,1,Heer Kapadia,
28201,10,1216584,927699,21/03/2026 18:40,1,Oorja Raval,
28201,15,1216584,927699,21/03/2026 18:40,1,Saira Kale,
28211,11,1204637,892093,20/03/2026 21:25,2,Indrans Dada,
28211,10,1209772,858894,21/03/2026 12:04,1,Neysa Shan,
28211,15,1209772,858894,21/03/2026 12:04,1,Taimur Reddy,
28216,10,1207896,869137,21/03/2026 10:47,2,Nirvaan Ganesh,
28218,10,1212843,886005,21/03/2026 14:38,1,Vritika Ganesh,
28222,10,1216836,881483,21/03/2026 19:29,1,Mehul Tak,
28223,10,1215966,886825,21/03/2026 17:21,1,Vedika Dyal,
28225,10,1204904,858817,21/03/2026 07:27,1,Indrajit Sandhu,
28225,15,1204904,858817,21/03/2026 07:27,1,Armaan Doctor,
28228,10,1204112,886825,20/03/2026 18:57,1,Azad Bali,
28228,10,1216602,886825,21/03/2026 18:43,1,Aradhya Kuruvilla,
28230,10,1216592,869340,21/03/2026 18:42,1,Renee Devan,
28232,9,1207728,884361,21/03/2026 10:40,3,Aniruddh Shah,
28232,10,1207728,884361,21/03/2026 10:40,1,Yashvi Suresh,
28232,15,1207728,884361,21/03/2026 10:40,1,Ishita Sahota,
28239,10,1217174,834108,21/03/2026 21:15,1,Tejas Verma,
28252,10,1215074,880645,21/03/2026 16:29,1,Krish Chaudry,
28252,15,1215074,880645,21/03/2026 16:29,1,Shray Sachdeva,
28254,10,1158178,894205,17/03/2026 12:03,1,Krish Issac,
28273,10,1214233,888962,21/03/2026 15:46,1,Vedika Dayal,
28275,15,1205882,880486,21/03/2026 09:22,1,Rohan Uppal,
28276,10,1187293,894205,19/03/2026 15:50,2,Aaina Kamdar,
28277,15,1201715,880645,20/03/2026 16:07,1,Krish Ganesh,
28290,10,1205473,881122,21/03/2026 08:58,1,Urvi Khatri,
28290,15,1205473,881122,21/03/2026 08:58,2,Mohanlal Kohli,
28292,10,1162900,894205,17/03/2026 15:54,1,Nirvi Mammen,
28292,10,1209508,885938,21/03/2026 11:51,1,Adira Kurian,
28295,15,1212939,927208,21/03/2026 14:44,1,Urvi Saraf,
28306,10,1212902,886825,21/03/2026 14:42,1,Misha Kanda,
28308,10,1210922,834126,21/03/2026 12:57,1,Lagan Rege,
28318,24,1204981,866751,21/03/2026 07:43,1,Purab Keer,
28319,10,1211744,881586,21/03/2026 13:41,2,Alia Garde,
28319,15,1211744,881586,21/03/2026 13:41,1,Vaibhav Reddy,
28320,15,1205024,882019,21/03/2026 07:50,1,Kismat Sachdev,
28337,10,1193087,857640,20/03/2026 10:37,1,Tanya Sen,
28340,10,1205112,880423,21/03/2026 08:08,2,Lavanya Bhalla,
28340,15,1205112,880423,21/03/2026 08:08,1,Ojas Bhatt,
28342,11,1189453,890281,20/03/2026 07:49,1,Taran Solanki,
28352,15,1207470,923408,21/03/2026 10:30,1,Miraya Khatri,
28353,15,1210540,884936,21/03/2026 12:38,1,Samiha Bhakta,
28357,10,1197447,870431,20/03/2026 13:11,1,Nehmat Srinivas,
28357,11,1197447,870431,20/03/2026 13:11,1,Advik Dhar,
28359,15,1215486,870515,21/03/2026 16:51,2,Armaan Hora,
28364,11,1165668,874365,18/03/2026 08:29,1,Neelofar Korpal,
28364,10,1205192,874365,21/03/2026 08:23,1,Ayesha Hegde,
28364,15,1205192,874365,21/03/2026 08:23,1,Aniruddh Biswas,
28374,10,1202360,849527,20/03/2026 16:31,1,Nirvaan Tella,
28390,10,1216473,893126,21/03/2026 18:20,1,Rhea Biswas,
28390,15,1216473,893126,21/03/2026 18:20,1,Advik Gola,
28395,15,1213404,862788,21/03/2026 15:05,1,Divyansh Sangha,
28399,15,1205492,875252,21/03/2026 09:00,1,Aayush Reddy,
28411,10,1184448,870429,19/03/2026 13:39,1,Zaina Dara,
28412,15,1215380,897991,21/03/2026 16:44,1,Samiha Chandran,
28423,10,1203438,860475,20/03/2026 17:29,4,Lavanya Arya,
28423,15,1203438,860475,20/03/2026 17:29,2,Rhea Dhillon,
28423,24,1203438,860475,20/03/2026 17:29,1,Advik Brar,
28434,10,1205048,881234,21/03/2026 07:57,1,Kartik Dayal,
28434,15,1205048,881234,21/03/2026 07:57,1,Jayesh Acharya,
28434,24,1205048,881234,21/03/2026 07:57,1,Shanaya Babu,
28435,15,1209928,923813,21/03/2026 12:10,1,Himmat Solanki,
28447,15,1204383,926160,20/03/2026 19:51,1,Jiya Doctor,
28447,10,1217040,923005,21/03/2026 20:27,1,Baiju Dara,
28466,10,1201677,839869,20/03/2026 16:05,1,Shamik Ramesh,
28466,11,1201677,839869,20/03/2026 16:05,3,Ira Buch,
28466,15,1201677,839869,20/03/2026 16:05,1,Rasha Ganguly,
28467,10,1212448,925866,21/03/2026 14:17,2,Adira Bhasin,
28467,15,1212448,925866,21/03/2026 14:17,1,Dhanush Amble,
28469,10,1188653,893387,19/03/2026 17:58,3,Vardaniya Kumer,
28470,10,1199105,873304,20/03/2026 14:25,1,Keya Devi,
28490,15,1211286,890067,21/03/2026 13:16,1,Baiju Iyengar,
28492,10,1216631,882679,21/03/2026 18:48,1,Hansh Gole,
28497,15,1207489,889069,21/03/2026 10:30,1,Yashvi Goda,
28497,15,1214209,924603,21/03/2026 15:44,1,Riya Bhalla,
28504,15,1212032,892167,21/03/2026 13:56,1,Zeeshan Sant,
28518,10,1208276,925662,21/03/2026 11:03,1,Himmat Dhingra,
28518,15,1208276,925662,21/03/2026 11:03,1,Drishya Chakrabarti,
28520,10,1216950,874106,21/03/2026 20:00,1,Amani Lal,
28521,10,1216792,874168,21/03/2026 19:17,1,Bhavin Chaudhuri,
28522,15,1210327,892406,21/03/2026 12:27,1,Sana Ratta,
28522,15,1216450,923499,21/03/2026 18:17,1,Vaibhav Gulati,
28522,24,1216450,923499,21/03/2026 18:17,1,Vaibhav Raval,
28523,15,1216377,877598,21/03/2026 18:05,1,Nirvi Dewan,
28523,24,1216377,877598,21/03/2026 18:05,1,Alia Jhaveri,
28527,10,1212612,870431,21/03/2026 14:26,3,Hrishita Malhotra,
28534,15,1206210,868281,21/03/2026 09:37,1,Neelofar Sharma,
28534,15,1212532,874374,21/03/2026 14:21,1,Samaira Savant,
28536,15,1209357,859137,21/03/2026 11:45,1,Ritvik Bhattacharyya,
28539,10,1204656,870114,20/03/2026 21:37,1,Nirvi Bobal,
28540,10,1217125,859090,21/03/2026 20:54,1,Aniruddh Badal,
28540,15,1217125,859090,21/03/2026 20:54,1,Kaira Chanda,
28543,10,1217112,920888,21/03/2026 20:49,1,Jivika Kakar,
28547,10,1204994,891164,21/03/2026 07:45,1,Damini Sami,
28547,15,1204994,891164,21/03/2026 07:45,1,Nishith Soni,
28553,15,1205135,891164,21/03/2026 08:14,1,Rania Kulkarni,
28557,15,1205361,876822,21/03/2026 08:49,1,Divyansh Sankaran,
28557,15,1216686,874288,21/03/2026 18:59,1,Aarna Saxena,
28558,15,1205587,889989,21/03/2026 09:06,1,Manikya Lala,
28561,15,1216887,875249,21/03/2026 19:40,1,Sara Sehgal,
28562,15,1207957,868281,21/03/2026 10:49,1,Hiran Dewan,
28562,15,1213970,874325,21/03/2026 15:33,1,Charvi Chandra,
28563,10,1215589,874384,21/03/2026 16:57,1,Drishya Rau,
28566,15,1212613,874076,21/03/2026 14:26,2,Jayant Deol,
28576,15,1213886,923874,21/03/2026 15:28,1,Anahi Shanker,
28577,10,1210399,874062,21/03/2026 12:31,1,Aayush Madan,
28577,15,1210399,874062,21/03/2026 12:31,1,Akarsh Borah,
28581,10,899521,922086,27/02/2026 13:39,1,Nirvi Kala,
28591,15,1210154,873984,21/03/2026 12:20,1,Onkar Bhandari,
28594,15,1210278,897171,21/03/2026 12:25,1,Shanaya Chander,
28596,10,1208099,863274,21/03/2026 10:54,1,Uthkarsh Batra,
28601,15,1212859,874348,21/03/2026 14:39,1,Baiju Kade,
28603,15,1205665,874072,21/03/2026 09:10,1,Diya Lata,
28608,10,1213228,890167,21/03/2026 14:58,1,Miraya Kumar,
28608,15,1213228,890167,21/03/2026 14:58,1,Lakshit Chandran,
28620,15,1205072,859025,21/03/2026 08:01,2,Myra Loke,
28623,10,1181107,870429,19/03/2026 10:45,2,Anahita Tandon,
28630,11,1183513,863209,19/03/2026 12:47,1,Madhup Chopra,
28630,15,1206805,863213,21/03/2026 10:04,1,Ivan Gola,
28640,15,1205212,868300,21/03/2026 08:26,1,Neysa Divan,
28640,10,1209803,868300,21/03/2026 12:05,1,Chirag Khalsa,
28647,10,1194366,894205,20/03/2026 11:18,1,Indrans Dua,
28658,10,1196470,894205,20/03/2026 12:31,6,Rati Sibal,
28665,15,1215336,878497,21/03/2026 16:42,1,Zeeshan Doctor,
28669,10,1091895,886230,12/03/2026 15:36,1,Khushi Kibe,
28669,15,1207281,889820,21/03/2026 10:22,1,Siya Konda,
28671,10,1201367,874760,20/03/2026 15:54,2,Pari Dhingra,
28679,15,1207199,897934,21/03/2026 10:19,1,Sara Jaggi,
28686,10,1207071,863881,21/03/2026 10:14,2,Anaya Garde,
28692,15,1212953,862793,21/03/2026 14:44,1,Inaaya  Bir,
28693,24,1210785,863262,21/03/2026 12:50,1,Inaaya  Devan,
28694,10,1191694,839965,20/03/2026 09:55,2,Gokul Acharya,
28695,10,1178978,839965,19/03/2026 09:16,3,Madhav Sule,
28699,11,1134966,921542,14/03/2026 22:24,1,Hrishita Dalal,
28700,10,1188538,839491,19/03/2026 17:30,3,Mehul Luthra,
28700,24,1188538,839491,19/03/2026 17:30,1,Advika Loyal,
28701,10,1209935,870429,21/03/2026 12:10,2,Nitara Sha,
28701,15,1209935,870429,21/03/2026 12:10,1,Damini Shan,
28707,10,1216571,890417,21/03/2026 18:38,2,Damini Keer,
28714,11,1197548,926969,20/03/2026 13:15,1,Faiyaz Kala,
28714,15,1210508,880644,21/03/2026 12:37,1,Saanvi Borde,
28717,15,1205102,868321,21/03/2026 08:06,1,Dhanuk Thakur,
28726,15,1209448,870508,21/03/2026 11:49,2,Sara Lala,
28736,15,1209525,859004,21/03/2026 11:52,1,Zaina Zachariah,
28738,10,1212500,888367,21/03/2026 14:20,2,Azad Sura,
28738,15,1212500,888367,21/03/2026 14:20,1,Kismat Tandon,
28741,10,1203029,893419,20/03/2026 17:01,2,Saira Saha,
28741,11,1203029,893419,20/03/2026 17:01,2,Ayesha Sachar,
28741,15,1203029,893419,20/03/2026 17:01,1,Ojas Gulati,
28749,10,1191820,878464,20/03/2026 09:59,1,Kanav Kala,
28762,15,1216504,924862,21/03/2026 18:26,1,Dishani Balakrishnan,
28766,10,1210462,925213,21/03/2026 12:34,1,Pihu Hayre,
28766,15,1210462,925213,21/03/2026 12:34,1,Ivan Dugar,
28767,10,1204806,834170,21/03/2026 07:06,1,Myra Grewal,
28772,10,1213056,883272,21/03/2026 14:49,1,Azad Bedi,
28774,15,1216289,897968,21/03/2026 17:51,1,Armaan Kakar,
28776,11,1203989,881525,20/03/2026 18:41,1,Kismat Kohli,
28777,15,1205140,882422,21/03/2026 08:15,2,Ayesha Sura,
28779,10,1216864,883248,21/03/2026 19:35,1,Purab Jani,
28780,10,1204326,879140,20/03/2026 19:40,1,Amira Kapadia,
28783,15,1205749,883488,21/03/2026 09:15,1,Sumer Bahri,
28785,10,1211087,893387,21/03/2026 13:05,1,Anahita Tak,
28788,10,1211584,870490,21/03/2026 13:32,1,Shayak Dara,
28792,15,1211307,867987,21/03/2026 13:17,1,Zeeshan Majumdar,
28795,10,1206664,876810,21/03/2026 09:57,1,Anay Kadakia,
28800,24,1163889,878488,17/03/2026 16:43,1,Nirvaan Sankar,
28802,10,1164382,878488,17/03/2026 17:31,3,Jayan Sahota,
28806,15,1207899,908576,21/03/2026 10:47,1,Pranay Wable,
28808,10,1211327,870514,21/03/2026 13:18,2,Inaaya  Behl,
28808,24,1216439,870514,21/03/2026 18:15,1,Amani Dass,
28810,15,1212690,936107,21/03/2026 14:30,1,Anaya Korpal,
28822,15,1214067,874035,21/03/2026 15:37,1,Dhruv Kapoor,
28824,10,1211795,888170,21/03/2026 13:44,3,Piya Raj,
28824,15,1211795,888170,21/03/2026 13:44,1,Ojas Mallick,
28840,15,1210644,865837,21/03/2026 12:44,1,Kiaan Doshi,
28849,15,1210456,862789,21/03/2026 12:34,1,Raunak Krishnan,
28855,10,1210423,875280,21/03/2026 12:32,2,Pihu Singh,
28855,15,1210423,875280,21/03/2026 12:32,1,Divit Kala,
28859,15,1204977,865887,21/03/2026 07:42,1,Yashvi D’Alia,
28860,10,1209725,865829,21/03/2026 12:02,1,Charvi Sani,
28860,15,1209725,865829,21/03/2026 12:02,1,Kartik Manne,
28869,11,1204634,834173,20/03/2026 21:23,1,Zain Vora,
28870,10,1204094,854246,20/03/2026 18:56,1,Lakshay Dugar,
28872,15,1206682,896220,21/03/2026 09:58,1,Yashvi Balay,
28873,10,1208001,870502,21/03/2026 10:51,1,Kaira Jhaveri,
28876,10,1205243,855619,21/03/2026 08:34,3,Prisha Mannan,
28876,15,1205243,855619,21/03/2026 08:34,1,Miraya Warrior,
28879,10,1189264,855611,20/03/2026 07:19,1,Onkar Sawhney,
28879,10,1209047,855619,21/03/2026 11:32,1,Darshit Bora,
28879,15,1209047,855619,21/03/2026 11:32,1,Zoya Vyas,
28883,10,1187380,888364,19/03/2026 15:55,1,Bhamini Saran,
28885,11,1197158,893440,20/03/2026 12:58,2,Aniruddh Ahluwalia,
28889,15,1213086,883631,21/03/2026 14:50,1,Yakshit Venkataraman,
28890,10,1213203,870497,21/03/2026 14:57,1,Ehsaan Chowdhury,
28891,10,1191707,839965,20/03/2026 09:56,3,Jiya Wable,
28891,24,1191707,839965,20/03/2026 09:56,1,Mahika Hegde,
28906,9,1214958,879137,21/03/2026 16:23,1,Trisha Ram,
28909,10,1212070,874066,21/03/2026 13:58,1,Ehsaan Anne,
28910,11,1183771,891316,19/03/2026 13:01,1,Yuvaan Cheema,
28910,15,1216575,897086,21/03/2026 18:38,1,Rania Banik,
28913,11,1186446,875280,19/03/2026 15:01,2,Prisha Madan,
28913,10,1207741,878464,21/03/2026 10:41,2,Sahil Kara,
28913,15,1207741,878464,21/03/2026 10:41,1,Biju Sodhi,
28920,10,1204462,923866,20/03/2026 20:11,1,Nehmat Tara,
28935,15,1208093,863691,21/03/2026 10:54,1,Vedika Bhasin,
28937,10,1188701,855611,19/03/2026 18:17,1,Mamooty Bali,
28937,10,1210992,855619,21/03/2026 13:00,1,Ishita Khurana,
28946,11,1199183,877483,20/03/2026 14:28,1,Farhan Sahni,
28953,15,1206316,863715,21/03/2026 09:42,2,Sana Uppal,
28957,15,1211610,895911,21/03/2026 13:34,1,Charvi Dave,
28965,10,1198058,890015,20/03/2026 13:38,1,Lagan Chopra,
28974,10,1184718,863270,19/03/2026 13:48,1,Samiha Bala,
28974,15,1184718,863270,19/03/2026 13:48,1,Zaina Raja,
28974,15,1209996,892097,21/03/2026 12:13,1,Yashvi Krishna,
28974,10,1216424,874059,21/03/2026 18:13,1,Nayantara Gupta,
28974,15,1216424,874059,21/03/2026 18:13,1,Prerak Kala,
28976,10,1215315,890015,21/03/2026 16:41,1,Advika Karnik,
28981,15,1173522,890805,18/03/2026 14:16,1,Manjari Sagar,
28987,24,1206815,922585,21/03/2026 10:04,1,Dhruv Savant,
28990,15,1210036,865982,21/03/2026 12:14,1,Parinaaz Sawhney,
28995,10,1184359,923866,19/03/2026 13:35,1,Riya Saran,
28997,15,1214096,922033,21/03/2026 15:39,1,Tara Shah,
29002,15,1205747,883108,21/03/2026 09:15,1,Dhruv Chatterjee,
29010,10,1198044,890015,20/03/2026 13:37,2,Parinaaz Bains,
29026,10,1166529,839965,18/03/2026 09:25,1,Amani De,
29026,15,1166529,839965,18/03/2026 09:25,1,Elakshi Shroff,
29033,15,1214732,877415,21/03/2026 16:11,1,Azad Dubey,
29038,10,1191407,875280,20/03/2026 09:46,2,Parinaaz Chander,
29038,11,1191407,875280,20/03/2026 09:46,2,Armaan Shukla,
29056,10,1209626,870426,21/03/2026 11:57,2,Divij Ganesan,
29056,15,1209626,870426,21/03/2026 11:57,1,Madhup De,
29064,15,1213565,882023,21/03/2026 15:13,1,Divij Iyengar,
29068,15,1205941,859716,21/03/2026 09:25,1,Saksham Mand,
29068,15,1214817,859716,21/03/2026 16:15,1,Kimaya Badami,
29080,10,1215039,890015,21/03/2026 16:28,1,Dhanush Deep,
29080,15,1215039,890015,21/03/2026 16:28,1,Drishya Sathe,
29084,15,1214351,880178,21/03/2026 15:52,1,Hridaan Kalita,
29092,10,1194547,878464,20/03/2026 11:24,2,Hridaan Dani,
29097,15,1208017,879911,21/03/2026 10:51,1,Kabir Rattan,
29097,24,1208017,879911,21/03/2026 10:51,1,Kiara Sidhu,
29103,10,1196276,855619,20/03/2026 12:25,1,Lagan Venkataraman,
29105,10,1210625,878464,21/03/2026 12:43,2,Chirag Varkey,
29108,11,1162203,885633,17/03/2026 15:24,1,Ivana Vasa,
29108,10,1208567,885967,21/03/2026 11:13,1,Yasmin Saini,
29108,15,1208567,885967,21/03/2026 11:13,1,Tejas Chawla,
29111,10,1187093,879443,19/03/2026 15:37,1,Khushi Deo,
29114,10,1105024,879360,13/03/2026 12:41,1,Jhanvi Chopra,
29114,10,1206605,879360,21/03/2026 09:54,1,Bhamini Madan,
29115,10,1107124,877990,13/03/2026 14:08,1,Lakshay Mandal,
29134,10,1206175,892601,21/03/2026 09:36,1,Umang Kapur,
29136,15,1210066,859791,21/03/2026 12:16,1,Zaina Yohannan,
29140,15,1212011,862392,21/03/2026 13:55,2,Shalv Kothari,
29140,24,1212011,862392,21/03/2026 13:55,1,Dhanuk Lata,
29141,9,1188628,863805,19/03/2026 17:50,3,Lagan Tandon,
29141,10,1188628,863805,19/03/2026 17:50,2,Yasmin Mane,
29141,15,1188628,863805,19/03/2026 17:50,1,Suhana Bhasin,
29149,10,1206374,921654,21/03/2026 09:45,1,Yashvi Kakar,
29149,15,1211875,844500,21/03/2026 13:47,1,Samiha Chada,
29150,10,1207279,843818,21/03/2026 10:22,1,Fateh Chad,
29157,10,1201989,926610,20/03/2026 16:18,3,Aniruddh Balakrishnan,
29157,15,1201989,926610,20/03/2026 16:18,2,Jivika Chahal,
29157,10,1208644,860324,21/03/2026 11:16,1,Sara Majumdar,
29157,15,1208644,860324,21/03/2026 11:16,1,Zain Walia,
29161,10,1197926,862410,20/03/2026 13:32,1,Kashvi Raman,
29161,15,1197926,862410,20/03/2026 13:32,1,Azad Verma,
29161,15,1209797,862431,21/03/2026 12:05,1,Kanav Bedi,
29161,24,1209797,862431,21/03/2026 12:05,1,Badal Lalla,
29176,10,1215919,881594,21/03/2026 17:18,1,Bhamini Sridhar,
29176,15,1215919,881594,21/03/2026 17:18,2,Indrans Bail,
29185,10,1196397,870429,20/03/2026 12:29,7,Shalv Srinivas,
29185,11,1196397,870429,20/03/2026 12:29,1,Piya Setty,
29188,15,1207034,863628,21/03/2026 10:13,1,Pihu Balasubramanian,
29190,15,1211695,879309,21/03/2026 13:38,1,Ojas Gole,
29191,10,1160662,879360,17/03/2026 14:08,6,Pari Chowdhury,
29201,24,1208082,849572,21/03/2026 10:54,1,Lakshit Wason,
29209,15,1206308,881365,21/03/2026 09:41,1,Nitya Bala,
29209,24,1206308,881365,21/03/2026 09:41,1,Nehmat Kara,
29209,24,1214988,883136,21/03/2026 16:25,1,Eshani Mani,
29229,10,1194822,889912,20/03/2026 11:33,1,Faiyaz Chowdhury,
29237,15,1207894,843828,21/03/2026 10:46,1,Kaira Swaminathan,
29239,10,1216536,843853,21/03/2026 18:31,1,Diya Lall,
29248,15,1211937,883712,21/03/2026 13:51,1,Inaaya  Sandhu,
29248,24,1211937,883712,21/03/2026 13:51,1,Dishani Sekhon,
29250,15,1215346,882751,21/03/2026 16:42,1,Dharmajan Trivedi,
29252,15,1211719,919113,21/03/2026 13:39,1,Vanya Sen,
29260,10,1200619,855619,20/03/2026 15:23,1,Devansh Sangha,
29262,10,1212476,855619,21/03/2026 14:19,1,Ryan Kaul,
29281,10,1216339,869563,21/03/2026 17:59,1,Nayantara Behl,
29291,15,1211577,849074,21/03/2026 13:32,1,Raghav Bhattacharyya,
29292,10,1214743,896865,21/03/2026 16:12,1,Mannat Hans,
29292,15,1214743,896865,21/03/2026 16:12,1,Samaira Kibe,
29298,10,1210589,844620,21/03/2026 12:41,2,Madhav Saha,
29298,15,1210589,844620,21/03/2026 12:41,1,Vardaniya Kanda,
29307,10,1172139,854975,18/03/2026 13:00,7,Pari Shenoy,
29307,15,1172139,854975,18/03/2026 13:00,2,Inaaya  Bhakta,
29308,10,1195502,844620,20/03/2026 11:58,2,Tara Borde,
29320,15,1208295,878671,21/03/2026 11:03,1,Hansh Uppal,
29324,10,1210978,855619,21/03/2026 13:00,1,Jayan Sankar,
29325,10,1189736,855619,20/03/2026 08:31,1,Kimaya Sawhney,
29326,10,1211607,855619,21/03/2026 13:34,1,Kaira Bora,
29326,15,1211607,855619,21/03/2026 13:34,1,Lakshit Gour,
29327,10,1211660,855619,21/03/2026 13:36,1,Ryan Badal,
29328,10,1203365,882021,20/03/2026 17:23,2,Eva Sheth,
29328,15,1203365,882021,20/03/2026 17:23,1,Devansh Butala,
29343,15,1208571,884987,21/03/2026 11:13,1,Lakshay Kumer,
29346,15,1211727,844679,21/03/2026 13:40,1,Taimur Anne,
29348,24,1215649,882088,21/03/2026 17:01,1,Vivaan Tripathi,
29351,10,1203585,884292,20/03/2026 17:45,1,Purab Jayaraman,
29357,15,1210576,885805,21/03/2026 12:40,1,Ojas Shetty,
29379,11,1191432,858897,20/03/2026 09:47,2,Saanvi Chaudry,
29381,10,1169258,864938,18/03/2026 11:02,2,Bhamini Rout,
29384,15,1209487,888424,21/03/2026 11:50,1,Faiyaz Dhingra,
29405,15,1207205,878932,21/03/2026 10:19,1,Miraya Halder,
29405,15,1214604,884344,21/03/2026 16:05,1,Damini Seth,
29409,10,1213929,875191,21/03/2026 15:30,1,Aniruddh Verma,
29411,15,1206104,872893,21/03/2026 09:33,1,Anika Thaman,
29413,15,1211153,883797,21/03/2026 13:09,1,Ahana  Thakur,
29413,24,1211153,883797,21/03/2026 13:09,1,Armaan Bassi,
29426,10,1204411,863562,20/03/2026 19:56,1,Aaina Verma,
29426,10,1216935,868417,21/03/2026 19:56,1,Mishti Gour,
29430,10,1216979,878912,21/03/2026 20:07,1,Azad Dora,
29431,10,1207987,891175,21/03/2026 10:50,2,Adira Dhingra,
29431,15,1207987,891175,21/03/2026 10:50,1,Shray Khanna,
29439,15,1207465,886363,21/03/2026 10:30,1,Tara Rama,
29439,15,1215639,884689,21/03/2026 17:00,1,Eva Kulkarni,
29441,15,1207822,880604,21/03/2026 10:43,1,Damini Gill,
29445,15,1215282,863592,21/03/2026 16:39,1,Aradhya Aggarwal,
29451,15,1215992,885106,21/03/2026 17:23,1,Nehmat Kala,
29453,10,1161722,870429,17/03/2026 15:00,1,Pari Sehgal,
29453,10,1209773,870429,21/03/2026 12:04,4,Amira Sathe,
29453,15,1209773,870429,21/03/2026 12:04,1,Tara Sehgal,
29454,10,1210022,870429,21/03/2026 12:14,1,Yakshit Edwin,
29457,10,1211650,870429,21/03/2026 13:36,2,Rasha Deshpande,
29462,10,1185718,870429,19/03/2026 14:30,2,Navya Suresh,
29474,10,1188471,887521,19/03/2026 17:21,1,Gatik Deep,
29474,15,1188471,887521,19/03/2026 17:21,1,Vivaan Sibal,
29474,10,1214167,868339,21/03/2026 15:43,1,Eva Kumar,
29474,24,1214167,868339,21/03/2026 15:43,1,Tejas Roy,
29477,10,1206728,896074,21/03/2026 10:00,1,Yashvi Mann,
29477,15,1206728,896074,21/03/2026 10:00,1,Adah Ahluwalia,
29489,15,1209934,926513,21/03/2026 12:10,1,Hridaan Badami,
29492,15,1212475,855592,21/03/2026 14:19,1,Nitara Bhatti,
29493,15,1214802,844183,21/03/2026 16:15,1,Neysa Wason,
29496,10,1211412,856757,21/03/2026 13:23,1,Yuvaan Koshy,
29505,15,1197452,868403,20/03/2026 13:12,1,Chirag Yohannan,
29507,10,1202486,835011,20/03/2026 16:37,1,Alisha Virk,
29507,11,1202486,835011,20/03/2026 16:37,2,Ryan Kala,
29511,10,1211772,876245,21/03/2026 13:42,5,Siya Suri,
29511,15,1211772,876245,21/03/2026 13:42,1,Piya Madan,
29513,10,1058337,924313,10/03/2026 15:21,3,Mehul Chacko,
29518,15,1185844,877029,19/03/2026 14:33,1,Ayesha Randhawa,
29518,15,1205776,877029,21/03/2026 09:17,1,Indranil Choudhury,
29519,15,1208020,882644,21/03/2026 10:52,1,Ela Seshadri,
29523,15,1205701,843129,21/03/2026 09:12,1,Faiyaz Dara,
29527,10,1205087,886825,21/03/2026 08:03,1,Nakul Sami,
29527,10,1216619,886825,21/03/2026 18:45,2,Abram Kapoor,
29529,10,1201588,886086,20/03/2026 16:02,1,Nehmat Char,
29529,24,1201588,886086,20/03/2026 16:02,1,Prerak Golla,
29535,10,1213166,885277,21/03/2026 14:55,3,Samar Kaur,
29535,15,1213166,885277,21/03/2026 14:55,1,Heer Subramanian,
29542,15,1209965,923208,21/03/2026 12:12,1,Dishani Jayaraman,
29548,10,1200189,886148,20/03/2026 15:08,4,Yashvi Chauhan,
29548,15,1200189,886148,20/03/2026 15:08,1,Hunar Sibal,
29548,24,1200189,886148,20/03/2026 15:08,1,Ojas Mahajan,
29560,10,1139849,925612,16/03/2026 10:38,5,Anahita Ramesh,
29567,10,1211250,844015,21/03/2026 13:14,1,Arnav Khosla,
29567,15,1211250,844015,21/03/2026 13:14,1,Rati Sanghvi,
29568,10,1208157,844151,21/03/2026 10:57,1,Kashvi Kothari,
29579,15,1213878,886607,21/03/2026 15:28,1,Vedika Khanna,
29580,15,1211540,880925,21/03/2026 13:30,1,Zara Edwin,
29586,10,1174433,887521,18/03/2026 15:02,1,Miraya Keer,
29602,10,1171709,839324,18/03/2026 12:40,1,Stuvan Rastogi,
29611,10,1211354,926059,21/03/2026 13:20,3,Zara Kakar,
29611,15,1211354,926059,21/03/2026 13:20,1,Arhaan Sabharwal,
29611,24,1211354,926059,21/03/2026 13:20,1,Tanya Kakar,
29612,15,1212756,867054,21/03/2026 14:34,1,Uthkarsh Venkataraman,
29613,10,1197427,874742,20/03/2026 13:11,4,Raghav Khosla,
29613,15,1197427,874742,20/03/2026 13:11,3,Gatik Sood,
29615,10,1213679,850091,21/03/2026 15:19,1,Miraya Sarkar,
29615,15,1213679,850091,21/03/2026 15:19,1,Adah Ratta,
29623,11,1204077,872476,20/03/2026 18:53,1,Pari Kapur,
29631,10,1207503,863681,21/03/2026 10:31,1,Divyansh Rajagopalan,
29631,15,1207503,863681,21/03/2026 10:31,1,Rohan Loke,
29634,15,1211770,888198,21/03/2026 13:42,1,Shalv Amble,
29647,10,1212653,892752,21/03/2026 14:28,1,Nishith Jaggi,
29647,15,1212653,892752,21/03/2026 14:28,1,Jivin Bahl,
29654,15,1216182,890596,21/03/2026 17:40,1,Bhamini Choudhry,
29665,15,1186272,864381,19/03/2026 14:52,1,Lakshay Dugar,
29670,10,1216159,886500,21/03/2026 17:38,1,Raunak Bhargava,
